return_id,order_id,return_reason,return_date
R01857,O031148,Wrong Item,19-09-2025
R01858,O031178,Damaged,15-01-2026
R01859,O031193,Damaged,15-02-2025
R01860,O031194,Wrong Item,25-04-2026
R01861,O031223,Size/Fit Issue,06-06-2026
R01862,O031241,Damaged,09-03-2025
R01863,O031249,Damaged,28-04-2026
R01864,O031307,Size/Fit Issue,13-09-2025
R01865,O031329,Damaged,23-12-2025
R01866,O031365,Damaged,21-10-2025
R01867,O031372,Damaged,25-02-2026
R01868,O031377,Wrong Item,23-03-2025
R01869,O031424,Changed Mind,04-06-2026
R01870,O031427,Changed Mind,25-03-2025
R01871,O031434,Wrong Item,07-01-2026
R01872,O031442,Wrong Item,07-10-2025
R01873,O031498,Size/Fit Issue,05-04-2026
R01874,O031528,Size/Fit Issue,12-01-2026
R01875,O031533,Changed Mind,02-08-2026
R01876,O031536,Size/Fit Issue,08-07-2025
R01877,O031571,Size/Fit Issue,25-05-2025
R01878,O031573,Damaged,06-03-2025
R01879,O031606,Wrong Item,27-01-2026
R01880,O031613,Size/Fit Issue,16-03-2026
R01881,O031615,Size/Fit Issue,01-10-2025
R01882,O031630,Size/Fit Issue,23-02-2026
R01883,O031640,Damaged,01-05-2025
R01884,O031643,Wrong Item,24-08-2026
R01885,O031645,Size/Fit Issue,30-09-2025
R01886,O031662,Late Delivery,10-12-2025
R01887,O031667,Quality Issue,27-05-2026
R01888,O031673,Damaged,27-01-2026
R01889,O031682,Quality Issue,11-02-2026
R01890,O031685,Wrong Item,02-05-2025
R01891,O031687,Size/Fit Issue,28-03-2026
R01892,O031698,Damaged,09-03-2025
R01893,O031709,Late Delivery,30-12-2025
R01894,O031729,Damaged,01-02-2026
R01895,O031751,Changed Mind,29-03-2026
R01896,O031754,Damaged,28-01-2025
R01897,O031757,Damaged,27-06-2026
R01898,O031766,Late Delivery,19-04-2026
R01899,O031777,Size/Fit Issue,30-08-2025
R01900,O031781,Damaged,04-10-2025
R01901,O031789,Size/Fit Issue,17-02-2025
R01902,O031791,Quality Issue,13-07-2025
R01903,O031811,Quality Issue,21-04-2025
R01904,O031856,Damaged,21-02-2026
R01905,O031885,Quality Issue,14-01-2025
R01906,O031890,Size/Fit Issue,30-08-2025
R01907,O031903,Changed Mind,17-06-2025
R01908,O031928,Late Delivery,15-11-2025
R01909,O031941,Late Delivery,04-05-2026
R01910,O031945,Changed Mind,02-11-2025
R01911,O031948,Size/Fit Issue,05-03-2026
R01912,O031959,Damaged,16-03-2025
R01913,O031960,Late Delivery,14-06-2025
R01914,O031961,Damaged,28-03-2025
R01915,O031969,Late Delivery,21-06-2026
R01916,O031978,Late Delivery,25-04-2025
R01917,O031980,Quality Issue,16-07-2026
R01918,O032035,Size/Fit Issue,30-06-2026
R01919,O032043,Wrong Item,12-10-2025
R01920,O032050,Late Delivery,28-07-2025
R01921,O032058,Changed Mind,30-05-2026
R01922,O032087,Late Delivery,27-03-2025
R01923,O032096,Quality Issue,17-12-2025
R01924,O032097,Wrong Item,07-12-2025
R01925,O032098,Late Delivery,25-06-2025
R01926,O032100,Damaged,29-06-2026
R01927,O032132,Late Delivery,26-02-2025
R01928,O032164,Wrong Item,21-02-2026
R01929,O032165,Size/Fit Issue,09-02-2025
R01930,O032176,Wrong Item,23-10-2025
R01931,O032178,Changed Mind,20-08-2026
R01932,O032191,Wrong Item,30-04-2025
R01933,O032196,Late Delivery,05-05-2026
R01934,O032224,Quality Issue,02-05-2025
R01935,O032250,Damaged,03-06-2025
R01936,O032282,Wrong Item,20-02-2026
R01937,O032285,Quality Issue,16-06-2025
R01938,O032305,Size/Fit Issue,02-01-2026
R01939,O032326,Late Delivery,09-04-2025
R01940,O032328,Size/Fit Issue,14-06-2025
R01941,O032339,Size/Fit Issue,12-05-2026
R01942,O032358,Quality Issue,19-08-2026
R01943,O032362,Quality Issue,18-03-2026
R01944,O032364,Wrong Item,01-07-2026
R01945,O032373,Changed Mind,22-01-2026
R01946,O032381,Late Delivery,17-10-2025
R01947,O032399,Changed Mind,12-06-2026
R01948,O032440,Late Delivery,03-04-2025
R01949,O032449,Size/Fit Issue,23-12-2025
R01950,O032484,Wrong Item,24-03-2025
R01951,O032508,Damaged,17-04-2025
R01952,O032514,Quality Issue,21-04-2026
R01953,O032523,Damaged,17-09-2025
R01954,O032529,Changed Mind,28-05-2026
R01955,O032542,Wrong Item,21-07-2025
R01956,O032560,Damaged,02-09-2025
R01957,O032572,Wrong Item,12-01-2025
R01958,O032575,Size/Fit Issue,17-08-2025
R01959,O032582,Changed Mind,23-03-2025
R01960,O032584,Size/Fit Issue,02-08-2026
R01961,O032588,Size/Fit Issue,23-03-2025
R01962,O032595,Size/Fit Issue,03-06-2026
R01963,O032614,Changed Mind,25-06-2026
R01964,O032632,Wrong Item,20-04-2025
R01965,O032636,Size/Fit Issue,08-09-2026
R01966,O032647,Quality Issue,11-10-2025
R01967,O032663,Size/Fit Issue,29-08-2025
R01968,O032665,Wrong Item,25-05-2026
R01969,O032681,Size/Fit Issue,27-12-2025
R01970,O032690,Size/Fit Issue,05-06-2026
R01971,O032698,Size/Fit Issue,31-08-2026
R01972,O032718,Late Delivery,01-06-2026
R01973,O032733,Size/Fit Issue,31-12-2025
R01974,O032766,Damaged,08-06-2025
R01975,O032806,Damaged,27-05-2025
R01976,O032818,Changed Mind,08-02-2025
R01977,O032839,Late Delivery,19-04-2026
R01978,O032849,Size/Fit Issue,28-08-2025
R01979,O032856,Size/Fit Issue,26-08-2026
R01980,O032866,Changed Mind,12-01-2025
R01981,O032904,Quality Issue,04-01-2025
R01982,O032913,Late Delivery,26-04-2026
R01983,O032923,Wrong Item,15-03-2026
R01984,O032936,Wrong Item,18-09-2025
R01985,O032971,Size/Fit Issue,01-02-2025
R01986,O032988,Late Delivery,03-02-2025
R01987,O033011,Damaged,23-04-2025
R01988,O033026,Wrong Item,16-05-2025
R01989,O033052,Wrong Item,08-02-2026
R01990,O033058,Late Delivery,30-03-2025
R01991,O033064,Quality Issue,18-11-2025
R01992,O033065,Quality Issue,22-05-2025
R01993,O033082,Late Delivery,25-08-2026
R01994,O033106,Quality Issue,23-05-2026
R01995,O033118,Wrong Item,19-03-2026
R01996,O033145,Late Delivery,21-01-2026
R01997,O033146,Late Delivery,06-12-2025
R01998,O033170,Quality Issue,02-02-2026
R01999,O033175,Quality Issue,24-01-2026
R02000,O033183,Quality Issue,19-08-2025
R02001,O033187,Size/Fit Issue,28-04-2025
R02002,O033198,Damaged,20-05-2026
R02003,O033202,Size/Fit Issue,09-08-2026
R02004,O033204,Wrong Item,11-04-2025
R02005,O033210,Wrong Item,24-02-2025
R02006,O033217,Quality Issue,06-04-2026
R02007,O033228,Wrong Item,09-06-2025
R02008,O033238,Changed Mind,04-01-2026
R02009,O033259,Wrong Item,29-08-2026
R02010,O033261,Quality Issue,31-07-2026
R02011,O033278,Size/Fit Issue,29-04-2025
R02012,O033287,Size/Fit Issue,13-08-2025
R02013,O033294,Size/Fit Issue,19-02-2025
R02014,O033300,Late Delivery,22-12-2025
R02015,O033331,Quality Issue,02-04-2026
R02016,O033335,Size/Fit Issue,27-08-2025
R02017,O033355,Quality Issue,30-03-2026
R02018,O033368,Quality Issue,18-06-2026
R02019,O033372,Damaged,21-01-2025
R02020,O033391,Damaged,26-12-2025
R02021,O033405,Size/Fit Issue,07-05-2026
R02022,O033413,Late Delivery,26-06-2025
R02023,O033422,Late Delivery,14-12-2025
R02024,O033429,Late Delivery,25-01-2026
R02025,O033443,Damaged,13-05-2025
R02026,O033481,Damaged,09-11-2025
R02027,O033520,Size/Fit Issue,15-07-2026
R02028,O033527,Damaged,14-01-2026
R02029,O033548,Late Delivery,25-02-2026
R02030,O033595,Late Delivery,20-03-2025
R02031,O033599,Late Delivery,21-06-2025
R02032,O033622,Damaged,24-12-2025
R02033,O033643,Late Delivery,13-05-2025
R02034,O033648,Late Delivery,16-07-2026
R02035,O033663,Size/Fit Issue,07-08-2025
R02036,O033712,Quality Issue,19-11-2025
R02037,O033716,Damaged,09-06-2026
R02038,O033730,Quality Issue,01-05-2026
R02039,O033741,Quality Issue,18-07-2026
R02040,O033753,Size/Fit Issue,08-06-2026
R02041,O033755,Size/Fit Issue,06-06-2026
R02042,O033759,Size/Fit Issue,26-02-2025
R02043,O033767,Damaged,23-06-2026
R02044,O033770,Wrong Item,17-09-2025
R02045,O033779,Damaged,28-03-2025
R02046,O033794,Quality Issue,29-04-2026
R02047,O033816,Wrong Item,18-06-2025
R02048,O033830,Quality Issue,15-02-2025
R02049,O033876,Size/Fit Issue,24-08-2026
R02050,O033884,Quality Issue,16-01-2026
R02051,O033914,Wrong Item,26-07-2025
R02052,O033937,Late Delivery,17-08-2026
R02053,O033939,Damaged,29-06-2026
R02054,O033964,Wrong Item,18-03-2025
R02055,O033980,Damaged,08-10-2025
R02056,O033985,Damaged,08-07-2026
R02057,O033993,Late Delivery,06-09-2025
R02058,O034005,Size/Fit Issue,11-08-2026
R02059,O034052,Late Delivery,26-05-2026
R02060,O034060,Changed Mind,30-05-2025
R02061,O034063,Size/Fit Issue,31-03-2026
R02062,O034102,Wrong Item,29-05-2026
R02063,O034107,Late Delivery,09-07-2026
R02064,O034147,Late Delivery,21-03-2025
R02065,O034189,Size/Fit Issue,23-04-2025
R02066,O034203,Late Delivery,27-01-2025
R02067,O034229,Damaged,09-08-2026
R02068,O034251,Late Delivery,03-07-2025
R02069,O034298,Changed Mind,07-09-2026
R02070,O034307,Quality Issue,30-11-2025
R02071,O034323,Late Delivery,22-09-2025
R02072,O034339,Damaged,04-08-2025
R02073,O034344,Wrong Item,12-08-2025
R02074,O034353,Wrong Item,20-06-2026
R02075,O034364,Late Delivery,20-01-2026
R02076,O034377,Changed Mind,27-12-2025
R02077,O034390,Size/Fit Issue,25-06-2025
R02078,O034391,Size/Fit Issue,20-04-2025
R02079,O034403,Size/Fit Issue,20-07-2025
R02080,O034406,Wrong Item,17-11-2025
R02081,O034432,Damaged,10-05-2026
R02082,O034435,Size/Fit Issue,31-05-2025
R02083,O034468,Size/Fit Issue,01-06-2025
R02084,O034482,Size/Fit Issue,27-05-2025
R02085,O034494,Quality Issue,28-01-2025
R02086,O034507,Damaged,27-01-2025
R02087,O034514,Size/Fit Issue,04-12-2025
R02088,O034542,Changed Mind,18-07-2026
R02089,O034601,Size/Fit Issue,17-04-2025
R02090,O034602,Damaged,06-08-2026
R02091,O034603,Size/Fit Issue,03-05-2026
R02092,O034625,Changed Mind,05-10-2025
R02093,O034639,Late Delivery,04-03-2026
R02094,O034640,Wrong Item,29-09-2025
R02095,O034647,Late Delivery,14-05-2025
R02096,O034660,Size/Fit Issue,12-04-2025
R02097,O034663,Wrong Item,26-07-2025
R02098,O034700,Size/Fit Issue,04-09-2026
R02099,O034709,Quality Issue,17-04-2026
R02100,O034710,Changed Mind,12-01-2026
R02101,O034711,Damaged,01-05-2026
R02102,O034721,Size/Fit Issue,11-01-2026
R02103,O034727,Size/Fit Issue,22-03-2026
R02104,O034805,Quality Issue,09-07-2026
R02105,O034845,Damaged,20-02-2026
R02106,O034875,Damaged,08-11-2025
R02107,O034880,Size/Fit Issue,07-07-2025
R02108,O034881,Size/Fit Issue,22-12-2025
R02109,O034886,Late Delivery,02-07-2025
R02110,O034887,Late Delivery,13-12-2025
R02111,O034888,Size/Fit Issue,20-09-2025
R02112,O034889,Size/Fit Issue,17-02-2025
R02113,O034909,Quality Issue,25-04-2025
R02114,O034913,Quality Issue,14-12-2025
R02115,O034925,Damaged,31-12-2025
R02116,O034931,Changed Mind,14-12-2025
R02117,O034965,Quality Issue,29-08-2026
R02118,O034969,Damaged,08-09-2025
R02119,O034979,Damaged,15-02-2025
R02120,O035005,Quality Issue,16-06-2025
R02121,O035011,Damaged,16-07-2026
R02122,O035026,Damaged,07-01-2026
R02123,O035038,Size/Fit Issue,10-08-2025
R02124,O035040,Size/Fit Issue,17-03-2025
R02125,O035044,Damaged,18-02-2025
R02126,O035076,Quality Issue,23-07-2026
R02127,O035099,Quality Issue,17-10-2025
R02128,O035100,Size/Fit Issue,07-07-2026
R02129,O035104,Changed Mind,22-09-2025
R02130,O035144,Quality Issue,17-05-2026
R02131,O035156,Quality Issue,07-12-2025
R02132,O035160,Changed Mind,13-03-2025
R02133,O035173,Damaged,21-07-2025
R02134,O035206,Damaged,10-08-2026
R02135,O035217,Wrong Item,09-05-2025
R02136,O035250,Size/Fit Issue,08-06-2026
R02137,O035257,Wrong Item,08-05-2026
R02138,O035261,Damaged,11-09-2025
R02139,O035266,Damaged,04-12-2025
R02140,O035269,Damaged,01-01-2026
R02141,O035279,Size/Fit Issue,15-12-2025
R02142,O035290,Quality Issue,11-05-2026
R02143,O035319,Late Delivery,26-08-2025
R02144,O035324,Late Delivery,12-11-2025
R02145,O035338,Damaged,24-07-2026
R02146,O035345,Changed Mind,07-05-2026
R02147,O035348,Wrong Item,23-02-2025
R02148,O035355,Changed Mind,03-05-2025
R02149,O035365,Wrong Item,11-06-2025
R02150,O035369,Size/Fit Issue,04-08-2026
R02151,O035379,Quality Issue,08-08-2025
R02152,O035498,Late Delivery,13-01-2025
R02153,O035530,Wrong Item,19-06-2026
R02154,O035545,Wrong Item,26-12-2025
R02155,O035570,Quality Issue,09-09-2025
R02156,O035579,Wrong Item,25-03-2025
R02157,O035618,Changed Mind,15-01-2026
R02158,O035621,Size/Fit Issue,15-08-2026
R02159,O035635,Damaged,30-08-2025
R02160,O035649,Wrong Item,11-02-2026
R02161,O035660,Damaged,12-09-2025
R02162,O035699,Late Delivery,10-09-2025
R02163,O035707,Quality Issue,19-10-2025
R02164,O035710,Damaged,02-02-2025
R02165,O035715,Quality Issue,04-01-2025
R02166,O035721,Size/Fit Issue,11-03-2026
R02167,O035740,Quality Issue,07-03-2025
R02168,O035817,Late Delivery,20-06-2025
R02169,O035833,Late Delivery,06-12-2025
R02170,O035848,Late Delivery,11-08-2025
R02171,O035877,Changed Mind,02-05-2025
R02172,O035936,Size/Fit Issue,26-07-2025
R02173,O035959,Late Delivery,09-07-2026
R02174,O035976,Size/Fit Issue,08-02-2025
R02175,O035988,Damaged,24-01-2025
R02176,O036005,Size/Fit Issue,06-08-2026
R02177,O036008,Size/Fit Issue,12-01-2025
R02178,O036013,Damaged,08-10-2025
R02179,O036014,Wrong Item,12-04-2026
R02180,O036039,Size/Fit Issue,18-01-2025
R02181,O036086,Damaged,03-07-2025
R02182,O036100,Size/Fit Issue,02-10-2025
R02183,O036142,Wrong Item,21-12-2025
R02184,O036147,Size/Fit Issue,01-04-2026
R02185,O036148,Quality Issue,11-02-2025
R02186,O036156,Damaged,21-05-2025
R02187,O036181,Changed Mind,22-05-2026
R02188,O036201,Damaged,23-11-2025
R02189,O036207,Size/Fit Issue,16-05-2026
R02190,O036214,Late Delivery,08-01-2026
R02191,O036248,Size/Fit Issue,01-04-2025
R02192,O036258,Wrong Item,16-09-2025
R02193,O036269,Changed Mind,08-02-2025
R02194,O036286,Late Delivery,27-08-2025
R02195,O036288,Late Delivery,23-05-2026
R02196,O036297,Wrong Item,20-09-2025
R02197,O036330,Late Delivery,28-09-2025
R02198,O036370,Late Delivery,27-03-2025
R02199,O036373,Size/Fit Issue,21-02-2025
R02200,O036375,Size/Fit Issue,11-07-2025
R02201,O036376,Wrong Item,02-01-2026
R02202,O036379,Damaged,07-01-2026
R02203,O036407,Quality Issue,25-03-2025
R02204,O036454,Late Delivery,18-05-2025
R02205,O036477,Changed Mind,15-06-2025
R02206,O036487,Size/Fit Issue,03-08-2026
R02207,O036491,Damaged,17-02-2025
R02208,O036507,Wrong Item,08-07-2026
R02209,O036517,Damaged,25-04-2026
R02210,O036534,Size/Fit Issue,17-04-2025
R02211,O036548,Quality Issue,24-11-2025
R02212,O036550,Changed Mind,27-08-2025
R02213,O036560,Damaged,10-05-2026
R02214,O036562,Late Delivery,22-03-2026
R02215,O036598,Wrong Item,02-04-2026
R02216,O036601,Quality Issue,07-08-2025
R02217,O036613,Changed Mind,14-08-2026
R02218,O036614,Damaged,23-05-2026
R02219,O036615,Changed Mind,28-05-2025
R02220,O036625,Size/Fit Issue,27-05-2025
R02221,O036684,Size/Fit Issue,26-04-2026
R02222,O036710,Damaged,01-09-2026
R02223,O036713,Changed Mind,12-03-2025
R02224,O036716,Size/Fit Issue,30-09-2025
R02225,O036761,Quality Issue,29-01-2025
R02226,O036765,Quality Issue,09-04-2026
R02227,O036782,Size/Fit Issue,21-09-2025
R02228,O036829,Size/Fit Issue,21-07-2026
R02229,O036850,Wrong Item,07-03-2026
R02230,O036893,Damaged,20-07-2026
R02231,O036905,Changed Mind,09-05-2026
R02232,O036985,Damaged,17-11-2025
R02233,O036993,Damaged,09-11-2025
R02234,O037001,Wrong Item,24-10-2025
R02235,O037009,Quality Issue,25-09-2025
R02236,O037015,Size/Fit Issue,18-06-2026
R02237,O037019,Wrong Item,30-01-2025
R02238,O037029,Wrong Item,08-04-2026
R02239,O037063,Size/Fit Issue,20-05-2025
R02240,O037076,Damaged,08-01-2025
R02241,O037080,Size/Fit Issue,12-01-2026
R02242,O037086,Damaged,13-07-2026
R02243,O037092,Late Delivery,16-09-2025
R02244,O037115,Damaged,11-06-2025
R02245,O037120,Changed Mind,22-12-2025
R02246,O037124,Quality Issue,03-06-2026
R02247,O037154,Wrong Item,23-07-2025
R02248,O037162,Damaged,12-02-2026
R02249,O037182,Changed Mind,20-05-2025
R02250,O037184,Changed Mind,12-09-2025
R02251,O037186,Quality Issue,26-10-2025
R02252,O037203,Quality Issue,05-03-2026
R02253,O037210,Damaged,24-08-2025
R02254,O037214,Wrong Item,04-03-2026
R02255,O037223,Damaged,05-05-2025
R02256,O037265,Size/Fit Issue,31-10-2025
R02257,O037270,Changed Mind,02-04-2026
R02258,O037287,Size/Fit Issue,10-02-2026
R02259,O037298,Damaged,20-09-2025
R02260,O037320,Size/Fit Issue,17-05-2026
R02261,O037352,Size/Fit Issue,20-11-2025
R02262,O037360,Changed Mind,06-02-2026
R02263,O037363,Changed Mind,30-08-2026
R02264,O037418,Size/Fit Issue,18-04-2025
R02265,O037422,Wrong Item,04-02-2025
R02266,O037437,Wrong Item,16-11-2025
R02267,O037461,Quality Issue,20-06-2025
R02268,O037470,Size/Fit Issue,09-05-2026
R02269,O037479,Late Delivery,05-12-2025
R02270,O037512,Quality Issue,19-08-2026
R02271,O037523,Size/Fit Issue,09-09-2025
R02272,O037550,Changed Mind,24-01-2025
R02273,O037555,Size/Fit Issue,19-12-2025
R02274,O037623,Late Delivery,04-12-2025
R02275,O037625,Quality Issue,18-08-2026
R02276,O037637,Size/Fit Issue,21-03-2025
R02277,O037640,Damaged,09-12-2025
R02278,O037642,Damaged,12-10-2025
R02279,O037651,Size/Fit Issue,04-04-2026
R02280,O037666,Wrong Item,19-04-2025
R02281,O037673,Changed Mind,08-05-2025
R02282,O037715,Size/Fit Issue,02-09-2025
R02283,O037719,Changed Mind,09-04-2026
R02284,O037723,Changed Mind,07-03-2025
R02285,O037751,Size/Fit Issue,25-02-2026
R02286,O037777,Quality Issue,18-08-2026
R02287,O037786,Late Delivery,12-03-2026
R02288,O037787,Quality Issue,12-04-2026
R02289,O037791,Damaged,10-01-2026
R02290,O037798,Late Delivery,27-01-2026
R02291,O037806,Size/Fit Issue,23-02-2025
R02292,O037811,Size/Fit Issue,15-06-2025
R02293,O037821,Size/Fit Issue,19-03-2025
R02294,O037834,Damaged,23-05-2025
R02295,O037842,Damaged,04-03-2025
R02296,O037845,Quality Issue,03-08-2026
R02297,O037847,Damaged,30-10-2025
R02298,O037854,Quality Issue,12-08-2026
R02299,O037856,Size/Fit Issue,17-02-2026
R02300,O037877,Size/Fit Issue,30-07-2026
R02301,O037886,Quality Issue,20-03-2025
R02302,O037959,Late Delivery,06-08-2026
R02303,O037967,Damaged,06-11-2025
R02304,O038043,Wrong Item,16-08-2026
R02305,O038060,Late Delivery,30-04-2025
R02306,O038071,Size/Fit Issue,22-07-2026
R02307,O038076,Damaged,06-01-2026
R02308,O038083,Quality Issue,05-03-2025
R02309,O038088,Quality Issue,18-02-2026
R02310,O038101,Size/Fit Issue,30-01-2026
R02311,O038118,Size/Fit Issue,18-07-2026
R02312,O038155,Size/Fit Issue,26-08-2026
R02313,O038166,Quality Issue,06-12-2025
R02314,O038176,Size/Fit Issue,03-09-2026
R02315,O038199,Damaged,03-02-2026
R02316,O038208,Quality Issue,08-06-2026
R02317,O038213,Size/Fit Issue,27-06-2026
R02318,O038222,Wrong Item,05-02-2025
R02319,O038228,Quality Issue,25-07-2025
R02320,O038246,Wrong Item,16-01-2025
R02321,O038276,Changed Mind,28-02-2025
R02322,O038293,Quality Issue,19-08-2025
R02323,O038296,Size/Fit Issue,23-04-2026
R02324,O038375,Damaged,01-03-2025
R02325,O038402,Changed Mind,02-08-2025
R02326,O038430,Size/Fit Issue,22-07-2026
R02327,O038431,Size/Fit Issue,27-04-2026
R02328,O038438,Damaged,31-08-2026
R02329,O038453,Size/Fit Issue,27-11-2025
R02330,O038458,Size/Fit Issue,02-12-2025
R02331,O038462,Size/Fit Issue,21-04-2025
R02332,O038467,Late Delivery,05-02-2025
R02333,O038478,Size/Fit Issue,21-04-2026
R02334,O038510,Wrong Item,25-03-2025
R02335,O038532,Damaged,06-04-2025
R02336,O038543,Size/Fit Issue,09-05-2025
R02337,O038557,Size/Fit Issue,01-05-2026
R02338,O038558,Wrong Item,11-01-2025
R02339,O038567,Damaged,25-05-2026
R02340,O038584,Quality Issue,17-01-2026
R02341,O038588,Damaged,07-03-2026
R02342,O038632,Wrong Item,09-02-2025
R02343,O038633,Changed Mind,05-06-2025
R02344,O038638,Damaged,25-02-2025
R02345,O038643,Wrong Item,16-06-2025
R02346,O038667,Quality Issue,06-09-2026
R02347,O038691,Late Delivery,03-08-2026
R02348,O038710,Changed Mind,02-09-2025
R02349,O038713,Late Delivery,31-07-2025
R02350,O038715,Quality Issue,13-01-2026
R02351,O038723,Quality Issue,08-06-2025
R02352,O038744,Quality Issue,25-03-2025
R02353,O038747,Quality Issue,20-08-2026
R02354,O038763,Damaged,12-10-2025
R02355,O038795,Quality Issue,05-04-2025
R02356,O038816,Wrong Item,25-06-2026
R02357,O038875,Size/Fit Issue,03-06-2026
R02358,O038908,Size/Fit Issue,25-08-2025
R02359,O038927,Damaged,06-04-2026
R02360,O038929,Size/Fit Issue,01-12-2025
R02361,O038959,Size/Fit Issue,23-11-2025
R02362,O038969,Wrong Item,07-12-2025
R02363,O038979,Wrong Item,26-10-2025
R02364,O038987,Quality Issue,26-08-2026
R02365,O039042,Changed Mind,12-07-2026
R02366,O039067,Late Delivery,08-02-2025
R02367,O039109,Quality Issue,06-03-2026
R02368,O039133,Damaged,11-06-2026
R02369,O039150,Damaged,25-09-2025
R02370,O039188,Size/Fit Issue,01-05-2026
