order_id,expected_delivery_date,actual_delivery_date,delivery_days,delivery_status,,,
O032079,06-05-2025,09-05-2025,9,Late,,,
O032080,11-06-2025,11-06-2025,6,On Time,,,
O032081,15-05-2026,15-05-2026,4,On Time,,,
O032082,26-02-2025,26-02-2025,7,On Time,,,
O032083,20-08-2026,20-08-2026,4,On Time,,,
O032084,11-10-2025,14-10-2025,8,Late,,,
O032085,06-08-2026,06-08-2026,3,On Time,,,
O032086,26-06-2025,26-06-2025,1,On Time,,,
O032087,21-03-2025,21-03-2025,8,On Time,,,
O032088,31-08-2025,31-08-2025,2,On Time,,,
O032089,20-01-2026,20-01-2026,5,On Time,,,
O032090,20-02-2025,20-02-2025,5,On Time,,,
O032091,01-05-2026,01-05-2026,2,On Time,,,
O032092,29-10-2025,29-10-2025,2,On Time,,,
O032093,15-11-2025,19-11-2025,10,Late,,,
O032094,03-09-2026,03-09-2026,4,On Time,,,
O032095,14-08-2026,14-08-2026,3,On Time,,,
O032096,12-12-2025,12-12-2025,2,On Time,,,
O032097,12-12-2025,12-12-2025,6,On Time,,,
O032098,15-06-2025,15-06-2025,3,On Time,,,
O032099,26-05-2025,26-05-2025,5,On Time,,,
O032100,28-06-2026,28-06-2026,4,On Time,,,
O032101,24-04-2025,29-04-2025,8,Late,,,
O032102,05-02-2026,05-02-2026,4,On Time,,,
O032103,13-02-2025,13-02-2025,3,On Time,,,
O032104,21-12-2025,25-12-2025,8,Late,,,
O032105,13-05-2026,13-05-2026,7,On Time,,,
O032106,28-12-2025,28-12-2025,7,On Time,,,
O032107,21-08-2025,23-08-2025,8,Late,,,
O032108,23-12-2025,26-12-2025,4,Late,,,
O032109,30-01-2025,30-01-2025,5,On Time,,,
O032110,03-01-2026,03-01-2026,3,On Time,,,
O032111,07-02-2025,07-02-2025,7,On Time,,,
O032112,25-08-2025,25-08-2025,2,On Time,,,
O032113,25-02-2025,25-02-2025,5,On Time,,,
O032114,16-10-2025,16-10-2025,3,On Time,,,
O032115,24-04-2026,24-04-2026,7,On Time,,,
O032116,22-05-2025,22-05-2025,6,On Time,,,
O032117,26-09-2025,26-09-2025,6,On Time,,,
O032118,31-05-2025,31-05-2025,4,On Time,,,
O032119,04-02-2025,05-02-2025,3,Late,,,
O032120,14-12-2025,14-12-2025,1,On Time,,,
O032121,07-06-2025,07-06-2025,5,On Time,,,
O032122,09-01-2026,09-01-2026,4,On Time,,,
O032123,05-04-2025,05-04-2025,4,On Time,,,
O032124,27-02-2025,27-02-2025,4,On Time,,,
O032125,28-02-2025,01-03-2025,7,Late,,,
O032126,26-05-2025,29-05-2025,9,Late,,,
O032127,11-11-2025,11-11-2025,3,On Time,,,
O032128,02-04-2026,02-04-2026,1,On Time,,,
O032129,25-08-2025,25-08-2025,5,On Time,,,
O032130,09-02-2026,09-02-2026,1,On Time,,,
O032131,13-11-2025,18-11-2025,9,Late,,,
O032132,17-02-2025,17-02-2025,3,On Time,,,
O032133,24-10-2025,24-10-2025,2,On Time,,,
O032134,15-04-2026,16-04-2026,7,Late,,,
O032135,04-02-2026,04-02-2026,4,On Time,,,
O032136,06-01-2026,06-01-2026,2,On Time,,,
O032137,01-10-2025,02-10-2025,8,Not Shipped,,,
O032138,31-07-2026,05-08-2026,6,Late,,,
O032139,17-09-2025,17-09-2025,6,On Time,,,
O032140,28-09-2025,28-09-2025,1,On Time,,,
O032141,18-12-2025,18-12-2025,4,On Time,,,
O032142,22-02-2025,27-02-2025,9,Late,,,
O032143,28-02-2026,28-02-2026,1,On Time,,,
O032144,16-08-2026,16-08-2026,1,On Time,,,
O032145,21-12-2025,21-12-2025,4,On Time,,,
O032146,17-10-2025,17-10-2025,4,Not Shipped,,,
O032147,13-06-2026,13-06-2026,8,On Time,,,
O032148,03-07-2026,03-07-2026,6,On Time,,,
O032149,29-08-2025,01-09-2025,6,Late,,,
O032150,06-08-2026,06-08-2026,3,On Time,,,
O032151,21-09-2025,21-09-2025,1,Not Shipped,,,
O032152,25-10-2025,25-10-2025,7,On Time,,,
O032153,09-06-2026,09-06-2026,6,On Time,,,
O032154,27-08-2026,30-08-2026,7,Late,,,
O032155,02-03-2025,02-03-2025,3,On Time,,,
O032156,26-08-2026,26-08-2026,7,On Time,,,
O032157,21-07-2026,21-07-2026,1,On Time,,,
O032158,04-07-2026,04-07-2026,7,On Time,,,
O032159,30-12-2025,30-12-2025,3,On Time,,,
O032160,25-08-2026,25-08-2026,7,On Time,,,
O032161,17-09-2025,17-09-2025,1,On Time,,,
O032162,22-12-2025,22-12-2025,8,On Time,,,
O032163,04-03-2026,04-03-2026,8,On Time,,,
O032164,16-02-2026,16-02-2026,3,On Time,,,
O032165,07-02-2025,07-02-2025,6,On Time,,,
O032166,25-09-2025,25-09-2025,7,On Time,,,
O032167,17-12-2025,21-12-2025,6,Late,,,
O032168,09-11-2025,09-11-2025,6,On Time,,,
O032169,05-06-2026,05-06-2026,4,On Time,,,
O032170,09-02-2025,09-02-2025,1,On Time,,,
O032171,09-12-2025,09-12-2025,5,On Time,,,
O032172,09-11-2025,09-11-2025,5,On Time,,,
O032173,04-09-2025,04-09-2025,7,On Time,,,
O032174,06-05-2025,10-05-2025,6,Late,,,
O032175,16-07-2025,16-07-2025,4,On Time,,,
O032176,17-10-2025,17-10-2025,3,On Time,,,
O032177,16-03-2025,16-03-2025,3,Not Shipped,,,
O032178,19-08-2026,19-08-2026,2,On Time,,,
O032179,15-11-2025,15-11-2025,8,On Time,,,
O032180,04-02-2025,04-02-2025,2,Not Shipped,,,
O032181,20-05-2026,20-05-2026,4,On Time,,,
O032182,25-08-2025,25-08-2025,1,On Time,,,
O032183,25-01-2025,25-01-2025,3,On Time,,,
O032184,29-09-2025,29-09-2025,6,On Time,,,
O032185,11-08-2025,11-08-2025,8,On Time,,,
O032186,17-11-2025,17-11-2025,3,On Time,,,
O032187,01-05-2026,01-05-2026,3,On Time,,,
O032188,02-12-2025,02-12-2025,6,On Time,,,
O032189,25-06-2025,25-06-2025,7,On Time,,,
O032190,28-11-2025,28-11-2025,5,On Time,,,
O032191,02-05-2025,02-05-2025,4,On Time,,,
O032192,08-06-2026,08-06-2026,3,On Time,,,
O032193,09-06-2026,09-06-2026,3,On Time,,,
O032194,18-01-2026,18-01-2026,2,Not Shipped,,,
O032195,04-03-2025,04-03-2025,2,On Time,,,
O032196,04-05-2026,04-05-2026,2,On Time,,,
O032197,20-04-2025,20-04-2025,5,On Time,,,
O032198,16-05-2026,16-05-2026,2,On Time,,,
O032199,08-08-2026,08-08-2026,7,Not Shipped,,,
O032200,19-03-2025,19-03-2025,3,On Time,,,
O032201,09-03-2025,09-03-2025,3,Not Shipped,,,
O032202,28-06-2026,28-06-2026,5,On Time,,,
O032203,23-03-2026,23-03-2026,4,On Time,,,
O032204,20-03-2025,20-03-2025,1,On Time,,,
O032205,20-05-2026,20-05-2026,2,On Time,,,
O032206,18-05-2025,18-05-2025,6,On Time,,,
O032207,08-01-2025,08-01-2025,7,On Time,,,
O032208,29-06-2025,29-06-2025,6,On Time,,,
O032209,09-09-2025,09-09-2025,4,On Time,,,
O032210,31-05-2025,31-05-2025,7,On Time,,,
O032211,16-12-2025,16-12-2025,4,On Time,,,
O032212,14-08-2026,14-08-2026,4,On Time,,,
O032213,09-03-2026,09-03-2026,8,On Time,,,
O032214,26-07-2025,26-07-2025,6,On Time,,,
O032215,26-09-2025,26-09-2025,3,On Time,,,
O032216,05-10-2025,05-10-2025,3,On Time,,,
O032217,26-11-2025,26-11-2025,5,On Time,,,
O032218,12-02-2026,12-02-2026,8,On Time,,,
O032219,29-09-2025,29-09-2025,4,On Time,,,
O032220,20-08-2026,20-08-2026,3,On Time,,,
O032221,01-03-2025,01-03-2025,8,On Time,,,
O032222,12-12-2025,12-12-2025,6,On Time,,,
O032223,02-05-2025,02-05-2025,8,On Time,,,
O032224,01-05-2025,01-05-2025,1,On Time,,,
O032225,13-06-2026,15-06-2026,6,Late,,,
O032226,07-01-2026,07-01-2026,7,On Time,,,
O032227,14-01-2026,14-01-2026,3,On Time,,,
O032228,22-04-2025,22-04-2025,1,On Time,,,
O032229,17-06-2025,17-06-2025,2,On Time,,,
O032230,17-07-2025,17-07-2025,1,On Time,,,
O032231,10-09-2025,10-09-2025,8,On Time,,,
O032232,23-01-2026,23-01-2026,4,On Time,,,
O032233,22-05-2026,22-05-2026,1,On Time,,,
O032234,29-05-2025,29-05-2025,5,On Time,,,
O032235,20-06-2025,20-06-2025,4,On Time,,,
O032236,19-08-2026,19-08-2026,8,On Time,,,
O032237,23-03-2025,23-03-2025,6,On Time,,,
O032238,29-08-2025,29-08-2025,3,On Time,,,
O032239,09-03-2026,09-03-2026,2,On Time,,,
O032240,03-09-2025,03-09-2025,8,Not Shipped,,,
O032241,23-04-2026,23-04-2026,5,On Time,,,
O032242,28-06-2025,02-07-2025,5,Late,,,
O032243,13-07-2025,13-07-2025,4,On Time,,,
O032244,05-01-2026,05-01-2026,4,On Time,,,
O032245,30-09-2025,30-09-2025,1,On Time,,,
O032246,26-12-2025,26-12-2025,7,On Time,,,
O032247,14-01-2026,14-01-2026,8,On Time,,,
O032248,01-11-2025,01-11-2025,1,On Time,,,
O032249,29-05-2025,29-05-2025,6,On Time,,,
O032250,29-05-2025,03-06-2025,6,Late,,,
O032251,13-11-2025,13-11-2025,6,On Time,,,
O032252,14-06-2025,14-06-2025,6,On Time,,,
O032253,20-03-2026,20-03-2026,8,On Time,,,
O032254,26-03-2025,26-03-2025,4,On Time,,,
O032255,14-12-2025,14-12-2025,2,On Time,,,
O032256,05-07-2026,05-07-2026,2,On Time,,,
O032257,09-03-2026,09-03-2026,3,On Time,,,
O032258,23-02-2025,23-02-2025,6,On Time,,,
O032259,05-09-2025,05-09-2025,6,On Time,,,
O032260,28-11-2025,28-11-2025,1,On Time,,,
O032261,07-05-2025,07-05-2025,7,On Time,,,
O032262,26-11-2025,26-11-2025,3,On Time,,,
O032263,31-10-2025,31-10-2025,6,On Time,,,
O032264,19-10-2025,19-10-2025,7,On Time,,,
O032265,07-05-2025,07-05-2025,4,On Time,,,
O032266,21-04-2025,21-04-2025,4,On Time,,,
O032267,05-03-2026,08-03-2026,6,Late,,,
O032268,03-07-2025,03-07-2025,7,On Time,,,
O032269,16-02-2025,16-02-2025,7,On Time,,,
O032270,03-03-2025,03-03-2025,4,On Time,,,
O032271,24-07-2026,24-07-2026,2,On Time,,,
O032272,17-05-2026,21-05-2026,12,Late,,,
O032273,02-12-2025,02-12-2025,7,On Time,,,
O032274,27-06-2025,27-06-2025,2,On Time,,,
O032275,26-03-2025,26-03-2025,6,On Time,,,
O032276,21-06-2025,21-06-2025,5,On Time,,,
O032277,05-04-2026,05-04-2026,4,On Time,,,
O032278,13-03-2026,13-03-2026,7,On Time,,,
O032279,10-01-2025,10-01-2025,3,On Time,,,
O032280,22-03-2026,22-03-2026,3,On Time,,,
O032281,28-08-2026,31-08-2026,10,Late,,,
O032282,11-02-2026,11-02-2026,4,On Time,,,
O032283,09-05-2026,09-05-2026,1,On Time,,,
O032284,15-12-2025,15-12-2025,7,On Time,,,
O032285,08-06-2025,08-06-2025,2,On Time,,,
O032286,24-04-2026,24-04-2026,5,On Time,,,
O032287,17-11-2025,17-11-2025,1,On Time,,,
O032288,15-01-2026,15-01-2026,6,On Time,,,
O032289,18-03-2026,18-03-2026,8,On Time,,,
O032290,06-06-2025,06-06-2025,4,On Time,,,
O032291,24-08-2025,28-08-2025,8,Late,,,
O032292,28-04-2025,28-04-2025,6,On Time,,,
O032293,24-04-2025,24-04-2025,5,On Time,,,
O032294,11-08-2026,11-08-2026,4,On Time,,,
O032295,21-06-2025,21-06-2025,1,On Time,,,
O032296,24-04-2026,24-04-2026,1,On Time,,,
O032297,16-03-2026,16-03-2026,4,On Time,,,
O032298,13-02-2026,13-02-2026,3,On Time,,,
O032299,18-05-2026,18-05-2026,2,On Time,,,
O032300,18-01-2026,18-01-2026,8,On Time,,,
O032301,19-02-2025,19-02-2025,4,On Time,,,
O032302,28-04-2026,28-04-2026,2,On Time,,,
O032303,10-02-2025,10-02-2025,8,On Time,,,
O032304,16-05-2025,16-05-2025,1,On Time,,,
O032305,23-12-2025,28-12-2025,9,Late,,,
O032306,02-10-2025,02-10-2025,3,On Time,,,
O032307,25-10-2025,27-10-2025,5,Late,,,
O032308,10-07-2025,10-07-2025,5,On Time,,,
O032309,16-08-2026,16-08-2026,7,On Time,,,
O032310,12-04-2026,15-04-2026,11,Late,,,
O032311,24-09-2025,24-09-2025,4,Not Shipped,,,
O032312,02-10-2025,02-10-2025,3,On Time,,,
O032313,02-02-2025,02-02-2025,6,On Time,,,
O032314,28-06-2026,29-06-2026,7,Late,,,
O032315,31-07-2025,03-08-2025,7,Late,,,
O032316,06-02-2025,06-02-2025,4,On Time,,,
O032317,24-02-2025,24-02-2025,3,On Time,,,
O032318,26-02-2026,26-02-2026,6,On Time,,,
O032319,29-11-2025,29-11-2025,8,On Time,,,
O032320,28-10-2025,28-10-2025,5,On Time,,,
O032321,27-09-2025,27-09-2025,8,On Time,,,
O032322,24-06-2026,27-06-2026,11,Late,,,
O032323,11-03-2025,14-03-2025,11,Late,,,
O032324,11-10-2025,11-10-2025,1,On Time,,,
O032325,14-05-2026,14-05-2026,2,Not Shipped,,,
O032326,14-04-2025,14-04-2025,7,On Time,,,
O032327,21-02-2025,21-02-2025,2,On Time,,,
O032328,14-06-2025,15-06-2025,8,Late,,,
O032329,20-12-2025,20-12-2025,1,On Time,,,
O032330,08-02-2025,11-02-2025,10,Late,,,
O032331,01-09-2025,01-09-2025,3,On Time,,,
O032332,22-12-2025,22-12-2025,3,On Time,,,
O032333,26-04-2026,26-04-2026,6,On Time,,,
O032334,14-04-2025,14-04-2025,2,On Time,,,
O032335,04-01-2026,09-01-2026,13,Late,,,
O032336,04-05-2025,04-05-2025,2,On Time,,,
O032337,06-09-2025,06-09-2025,5,On Time,,,
O032338,06-01-2026,06-01-2026,3,On Time,,,
O032339,16-05-2026,16-05-2026,5,On Time,,,
O032340,25-08-2026,25-08-2026,3,On Time,,,
O032341,25-10-2025,25-10-2025,3,On Time,,,
O032342,16-08-2026,16-08-2026,4,On Time,,,
O032343,11-04-2025,11-04-2025,5,On Time,,,
O032344,14-11-2025,14-11-2025,7,On Time,,,
O032345,30-08-2026,30-08-2026,6,On Time,,,
O032346,07-05-2025,07-05-2025,6,On Time,,,
O032347,06-09-2025,06-09-2025,8,Not Shipped,,,
O032348,12-08-2025,12-08-2025,2,On Time,,,
O032349,17-04-2025,17-04-2025,3,On Time,,,
O032350,05-12-2025,05-12-2025,3,On Time,,,
O032351,19-10-2025,19-10-2025,4,On Time,,,
O032352,28-03-2026,28-03-2026,5,On Time,,,
O032353,17-02-2026,17-02-2026,2,On Time,,,
O032354,17-07-2025,17-07-2025,2,On Time,,,
O032355,22-06-2026,22-06-2026,6,On Time,,,
O032356,17-06-2026,17-06-2026,4,On Time,,,
O032357,14-02-2025,14-02-2025,7,On Time,,,
O032358,19-08-2026,19-08-2026,4,On Time,,,
O032359,08-05-2026,08-05-2026,8,On Time,,,
O032360,29-05-2025,01-06-2025,10,Late,,,
O032361,05-05-2026,05-05-2026,6,On Time,,,
O032362,11-03-2026,11-03-2026,6,On Time,,,
O032363,09-04-2025,09-04-2025,5,On Time,,,
O032364,23-06-2026,23-06-2026,5,On Time,,,
O032365,23-07-2026,23-07-2026,7,On Time,,,
O032366,20-05-2025,20-05-2025,4,On Time,,,
O032367,30-07-2026,30-07-2026,2,Not Shipped,,,
O032368,28-03-2026,28-03-2026,6,On Time,,,
O032369,27-03-2026,27-03-2026,1,On Time,,,
O032370,04-06-2025,04-06-2025,3,On Time,,,
O032371,12-07-2026,12-07-2026,7,Not Shipped,,,
O032372,18-05-2025,18-05-2025,3,On Time,,,
O032373,15-01-2026,15-01-2026,7,On Time,,,
O032374,04-03-2025,04-03-2025,5,On Time,,,
O032375,17-03-2026,17-03-2026,5,Not Shipped,,,
O032376,21-02-2025,22-02-2025,4,Late,,,
O032377,25-08-2025,25-08-2025,1,On Time,,,
O032378,29-11-2025,29-11-2025,3,On Time,,,
O032379,20-06-2026,20-06-2026,6,On Time,,,
O032380,14-03-2026,14-03-2026,4,On Time,,,
O032381,11-10-2025,11-10-2025,5,On Time,,,
O032382,24-03-2026,24-03-2026,3,On Time,,,
O032383,10-05-2026,10-05-2026,8,On Time,,,
O032384,18-01-2026,18-01-2026,3,On Time,,,
O032385,19-12-2025,19-12-2025,4,Not Shipped,,,
O032386,28-02-2026,28-02-2026,3,On Time,,,
O032387,02-04-2026,02-04-2026,8,On Time,,,
O032388,05-05-2025,05-05-2025,3,On Time,,,
O032389,25-12-2025,25-12-2025,1,On Time,,,
O032390,29-07-2026,29-07-2026,7,On Time,,,
O032391,13-08-2026,13-08-2026,3,On Time,,,
O032392,06-02-2026,06-02-2026,7,On Time,,,
O032393,25-01-2025,25-01-2025,1,On Time,,,
O032394,17-02-2025,17-02-2025,2,On Time,,,
O032395,29-09-2025,03-10-2025,6,Late,,,
O032396,12-07-2026,12-07-2026,1,On Time,,,
O032397,02-07-2025,02-07-2025,1,On Time,,,
O032398,25-02-2025,25-02-2025,1,On Time,,,
O032399,01-06-2026,01-06-2026,1,On Time,,,
O032400,13-08-2025,13-08-2025,7,Not Shipped,,,
O032401,21-02-2025,21-02-2025,2,On Time,,,
O032402,08-07-2025,08-07-2025,1,On Time,,,
O032403,05-07-2025,05-07-2025,2,On Time,,,
O032404,17-08-2025,17-08-2025,4,On Time,,,
O032405,13-10-2025,15-10-2025,3,Late,,,
O032406,28-08-2026,30-08-2026,10,Late,,,
O032407,09-08-2026,12-08-2026,4,Late,,,
O032408,27-02-2026,27-02-2026,8,On Time,,,
O032409,20-04-2025,20-04-2025,5,On Time,,,
O032410,13-08-2025,13-08-2025,8,On Time,,,
O032411,10-02-2025,10-02-2025,2,Not Shipped,,,
O032412,06-09-2025,06-09-2025,7,On Time,,,
O032413,16-07-2026,16-07-2026,5,On Time,,,
O032414,10-10-2025,10-10-2025,4,Not Shipped,,,
O032415,07-06-2026,07-06-2026,4,On Time,,,
O032416,01-02-2025,04-02-2025,10,Late,,,
O032417,26-08-2025,26-08-2025,5,On Time,,,
O032418,11-07-2026,14-07-2026,5,Late,,,
O032419,17-07-2025,17-07-2025,2,On Time,,,
O032420,09-03-2025,09-03-2025,6,On Time,,,
O032421,21-09-2025,21-09-2025,7,On Time,,,
O032422,31-01-2026,03-02-2026,6,Late,,,
O032423,26-11-2025,29-11-2025,5,Late,,,
O032424,28-01-2026,28-01-2026,3,On Time,,,
O032425,02-04-2025,02-04-2025,8,On Time,,,
O032426,06-12-2025,06-12-2025,6,On Time,,,
O032427,16-04-2025,16-04-2025,2,Not Shipped,,,
O032428,01-12-2025,01-12-2025,6,On Time,,,
O032429,15-03-2025,15-03-2025,4,On Time,,,
O032430,18-07-2025,18-07-2025,6,Not Shipped,,,
O032431,30-01-2025,30-01-2025,8,On Time,,,
O032432,12-04-2026,12-04-2026,5,On Time,,,
O032433,05-08-2025,05-08-2025,2,On Time,,,
O032434,27-01-2026,27-01-2026,4,On Time,,,
O032435,29-06-2025,29-06-2025,4,On Time,,,
O032436,21-05-2025,21-05-2025,3,On Time,,,
O032437,09-07-2025,09-07-2025,3,On Time,,,
O032438,19-07-2025,19-07-2025,2,On Time,,,
O032439,03-10-2025,03-10-2025,1,On Time,,,
O032440,07-04-2025,07-04-2025,5,On Time,,,
O032441,01-05-2026,01-05-2026,4,On Time,,,
O032442,23-02-2025,23-02-2025,3,On Time,,,
O032443,20-10-2025,20-10-2025,4,On Time,,,
O032444,18-03-2026,18-03-2026,8,On Time,,,
O032445,24-05-2026,24-05-2026,3,On Time,,,
O032446,13-06-2026,13-06-2026,2,On Time,,,
O032447,27-01-2026,28-01-2026,4,Late,,,
O032448,13-09-2025,18-09-2025,9,Late,,,
O032449,21-12-2025,21-12-2025,5,On Time,,,
O032450,08-09-2025,08-09-2025,4,On Time,,,
O032451,05-09-2026,05-09-2026,6,On Time,,,
O032452,20-03-2025,20-03-2025,4,On Time,,,
O032453,06-02-2026,06-02-2026,8,On Time,,,
O032454,11-02-2025,11-02-2025,6,On Time,,,
O032455,17-03-2025,17-03-2025,8,On Time,,,
O032456,11-07-2025,11-07-2025,4,On Time,,,
O032457,04-05-2025,04-05-2025,8,On Time,,,
O032458,24-06-2025,24-06-2025,7,On Time,,,
O032459,12-04-2025,13-04-2025,7,Late,,,
O032460,10-08-2025,14-08-2025,12,Late,,,
O032461,21-11-2025,21-11-2025,7,On Time,,,
O032462,08-09-2025,08-09-2025,4,On Time,,,
O032463,10-03-2025,10-03-2025,8,On Time,,,
O032464,21-04-2025,21-04-2025,4,On Time,,,
O032465,29-06-2026,29-06-2026,8,On Time,,,
O032466,26-06-2025,26-06-2025,4,On Time,,,
O032467,27-08-2025,27-08-2025,1,On Time,,,
O032468,14-12-2025,17-12-2025,8,Late,,,
O032469,12-03-2025,12-03-2025,8,On Time,,,
O032470,16-06-2026,16-06-2026,8,On Time,,,
O032471,11-02-2025,11-02-2025,8,On Time,,,
O032472,26-03-2026,27-03-2026,6,Late,,,
O032473,07-11-2025,07-11-2025,1,On Time,,,
O032474,01-04-2025,01-04-2025,3,On Time,,,
O032475,25-08-2025,25-08-2025,8,On Time,,,
O032476,26-01-2025,26-01-2025,4,On Time,,,
O032477,19-03-2026,20-03-2026,3,Late,,,
O032478,18-03-2026,18-03-2026,1,On Time,,,
O032479,10-04-2025,10-04-2025,3,On Time,,,
O032480,27-04-2025,27-04-2025,7,On Time,,,
O032481,01-06-2025,01-06-2025,1,On Time,,,
O032482,16-04-2025,16-04-2025,8,On Time,,,
O032483,11-09-2025,11-09-2025,6,On Time,,,
O032484,23-03-2025,23-03-2025,8,On Time,,,
O032485,20-05-2026,20-05-2026,2,On Time,,,
O032486,17-05-2026,17-05-2026,8,On Time,,,
O032487,27-09-2025,27-09-2025,5,On Time,,,
O032488,19-02-2025,19-02-2025,4,On Time,,,
O032489,20-04-2025,20-04-2025,1,On Time,,,
O032490,28-03-2025,28-03-2025,2,On Time,,,
O032491,04-02-2025,08-02-2025,8,Late,,,
O032492,24-05-2025,28-05-2025,12,Late,,,
O032493,03-01-2026,03-01-2026,6,On Time,,,
O032494,06-07-2025,06-07-2025,2,On Time,,,
O032495,31-05-2025,31-05-2025,7,On Time,,,
O032496,03-03-2025,03-03-2025,8,On Time,,,
O032497,22-12-2025,22-12-2025,2,On Time,,,
O032498,10-07-2025,10-07-2025,4,On Time,,,
O032499,29-04-2026,29-04-2026,1,On Time,,,
O032500,09-06-2025,09-06-2025,8,On Time,,,
O032501,25-04-2026,25-04-2026,1,On Time,,,
O032502,04-08-2025,04-08-2025,3,On Time,,,
O032503,04-06-2026,05-06-2026,3,Late,,,
O032504,01-12-2025,03-12-2025,4,Late,,,
O032505,26-02-2026,26-02-2026,3,On Time,,,
O032506,20-12-2025,20-12-2025,2,Not Shipped,,,
O032507,26-08-2026,26-08-2026,5,On Time,,,
O032508,18-04-2025,18-04-2025,2,On Time,,,
O032509,13-01-2026,13-01-2026,6,On Time,,,
O032510,03-08-2026,03-08-2026,7,On Time,,,
O032511,19-04-2026,19-04-2026,1,On Time,,,
O032512,17-03-2025,17-03-2025,4,On Time,,,
O032513,31-05-2026,31-05-2026,6,Not Shipped,,,
O032514,15-04-2026,15-04-2026,3,On Time,,,
O032515,30-05-2025,02-06-2025,9,Late,,,
O032516,21-08-2026,21-08-2026,8,On Time,,,
O032517,19-08-2025,19-08-2025,4,On Time,,,
O032518,05-06-2025,05-06-2025,4,On Time,,,
O032519,30-03-2026,30-03-2026,2,On Time,,,
O032520,03-01-2026,03-01-2026,1,On Time,,,
O032521,24-05-2026,24-05-2026,6,On Time,,,
O032522,03-08-2025,03-08-2025,8,On Time,,,
O032523,15-09-2025,15-09-2025,6,On Time,,,
O032524,02-04-2025,02-04-2025,7,On Time,,,
O032525,06-11-2025,06-11-2025,5,On Time,,,
O032526,18-11-2025,18-11-2025,6,On Time,,,
O032527,19-05-2026,19-05-2026,3,On Time,,,
O032528,14-10-2025,14-10-2025,8,On Time,,,
O032529,22-05-2026,22-05-2026,3,On Time,,,
O032530,07-03-2025,07-03-2025,3,On Time,,,
O032531,18-05-2026,19-05-2026,9,Late,,,
O032532,22-04-2026,22-04-2026,3,On Time,,,
O032533,10-07-2025,10-07-2025,1,On Time,,,
O032534,05-05-2026,06-05-2026,8,Not Shipped,,,
O032535,08-01-2026,08-01-2026,8,Not Shipped,,,
O032536,14-07-2026,17-07-2026,5,Late,,,
O032537,29-07-2026,29-07-2026,4,On Time,,,
O032538,09-06-2025,09-06-2025,3,On Time,,,
O032539,04-07-2025,04-07-2025,7,On Time,,,
O032540,27-08-2026,27-08-2026,8,On Time,,,
O032541,24-12-2025,24-12-2025,4,On Time,,,
O032542,13-07-2025,13-07-2025,2,On Time,,,
O032543,29-08-2026,29-08-2026,4,On Time,,,
O032544,16-01-2026,16-01-2026,7,On Time,,,
O032545,11-06-2025,11-06-2025,6,On Time,,,
O032546,01-04-2025,01-04-2025,2,On Time,,,
O032547,30-06-2026,30-06-2026,3,On Time,,,
O032548,14-10-2025,14-10-2025,3,On Time,,,
O032549,27-07-2025,27-07-2025,2,On Time,,,
O032550,12-02-2025,12-02-2025,8,Not Shipped,,,
O032551,02-03-2025,02-03-2025,7,On Time,,,
O032552,04-01-2026,04-01-2026,4,On Time,,,
O032553,16-09-2025,16-09-2025,5,On Time,,,
O032554,18-03-2026,18-03-2026,4,On Time,,,
O032555,16-04-2025,16-04-2025,7,On Time,,,
O032556,27-11-2025,27-11-2025,4,On Time,,,
O032557,05-09-2026,07-09-2026,9,Late,,,
O032558,19-01-2026,19-01-2026,5,On Time,,,
O032559,30-01-2025,30-01-2025,8,On Time,,,
O032560,25-08-2025,25-08-2025,4,On Time,,,
O032561,19-04-2026,19-04-2026,4,On Time,,,
O032562,27-11-2025,28-11-2025,7,Late,,,
O032563,29-05-2026,29-05-2026,6,Not Shipped,,,
O032564,05-01-2025,05-01-2025,1,On Time,,,
O032565,09-07-2025,09-07-2025,8,On Time,,,
O032566,16-04-2026,16-04-2026,4,On Time,,,
O032567,07-07-2026,07-07-2026,4,On Time,,,
O032568,27-01-2026,27-01-2026,6,On Time,,,
O032569,20-12-2025,20-12-2025,4,On Time,,,
O032570,03-07-2026,08-07-2026,11,Late,,,
O032571,10-07-2026,11-07-2026,5,Late,,,
O032572,10-01-2025,10-01-2025,8,On Time,,,
O032573,27-02-2025,27-02-2025,6,On Time,,,
O032574,12-06-2026,16-06-2026,12,Late,,,
O032575,11-08-2025,11-08-2025,6,On Time,,,
O032576,29-05-2026,29-05-2026,4,On Time,,,
O032577,23-04-2025,23-04-2025,2,On Time,,,
O032578,08-03-2026,11-03-2026,10,Not Shipped,,,
O032579,06-10-2025,06-10-2025,1,On Time,,,
O032580,13-04-2026,13-04-2026,5,On Time,,,
O032581,18-10-2025,18-10-2025,4,On Time,,,
O032582,27-03-2025,27-03-2025,5,On Time,,,
O032583,13-07-2025,13-07-2025,8,On Time,,,
O032584,25-07-2026,25-07-2026,4,On Time,,,
O032585,13-03-2026,17-03-2026,7,Late,,,
O032586,17-02-2026,21-02-2026,7,Late,,,
O032587,05-07-2026,05-07-2026,4,On Time,,,
O032588,26-03-2025,26-03-2025,7,On Time,,,
